Product,BU,Region,Country,Year,Month,Actuals,Budget,Forecast
macrobid,cvbm,eu,belgium,2019,3,170354,170354,110961
macrobid,cvbm,eu,luxembourg,2019,3,16729,16729,3721
macrobid,cvbm,eu,greece,2019,3,85036,85036,0
macrobid,cvbm,eu,netherlands,2019,3,514262,514262,425859
macrobid,cvbm,eu,denmark,2019,3,1990010,1990010,1938475
macrobid,cvbm,eu,estonia,2019,3,77081,77081,0
macrobid,cvbm,eu,finland,2019,3,184461,184461,0
macrobid,cvbm,eu,lithuania,2019,3,1871,1871,0
macrobid,cvbm,eu,latvia,2019,3,10983,10983,2093
macrobid,cvbm,eu,norway,2019,3,219858,219858,49398
macrobid,cvbm,eu,sweden,2019,3,171451,171451,0
macrobid,cvbm,eu,switzerland,2019,3,2453897,2453897,2300562
macrobid,cvbm,eu,macedonia,2019,3,240586,240586,185615
macrobid,cvbm,eu,serbia,2019,3,31469,31469,0
macrobid,cvbm,eu,bosnia,2019,3,19364,19364,15787
macrobid,cvbm,eu,montenegro,2019,3,63243,63243,-1247
macrobid,cvbm,eu,czech republic,2019,3,62182,62182,1235
macrobid,cvbm,eu,hungary,2019,3,63724,63724,-31425
macrobid,cvbm,eu,slovenia,2019,3,219365,219365,125700
macrobid,cvbm,eu,slovakia,2019,3,120727,120727,16213
macrobid,cvbm,eu,bulgaria,2019,3,275311,275311,101375
macrobid,cvbm,eu,romania,2019,3,237292,237292,44307
macrobid,cvbm,eu,croatia,2019,3,1630775,1630775,1461002
macrobid,cvbm,eu,ukraine,2019,3,226498,226498,170240
macrobid,cvbm,eu,kazakhstan,2019,3,639734,639734,523891
macrobid,cvbm,eu,georgia,2019,3,487610,487610,466275
macrobid,cvbm,eu,belarus,2019,3,82548,82548,0
macrobid,cvbm,eu,armenia,2019,4,689909,689909,602462
macrobid,cvbm,eu,israel,2019,4,330767,330767,217391
macrobid,cvbm,eu,palestine,2019,4,183442,183442,3119
macrobid,cvbm,eu,poland,2019,4,70802,70802,384
macrobid,cvbm,eu,russia,2019,4,258603,258603,163333
macrobid,cvbm,eu,other,2019,4,163166,163166,27771
macrobid,cvbm,eu,france,2019,4,134953,134953,2469
macrobid,cvbm,eu,germany,2019,4,215660,215660,28130
macrobid,cvbm,eu,spain,2019,4,227714,227714,84874
macrobid,cvbm,eu,portugal,2019,4,3498750,3498750,3447567
macrobid,cvbm,eu,italy,2019,4,170332,170332,0
macrobid,cvbm,eu,malta,2019,4,330623,330623,191378
macrobid,cvbm,eu,uk,2019,4,32194,32194,6213
macrobid,cvbm,eu,ireland,2019,4,33146,33146,0
macrobid,cvbm,eu,austria,2019,4,254367,254367,241032
macrobid,cvbm,eu,belgium,2019,4,2210750,2210750,2102832
macrobid,cvbm,eu,luxembourg,2019,4,2653,2653,0
macrobid,cvbm,eu,greece,2019,4,147574,147574,0
macrobid,cvbm,eu,netherlands,2019,4,89190,89190,0
macrobid,cvbm,eu,denmark,2019,4,144836,144836,523
macrobid,cvbm,eu,estonia,2019,4,78905,78905,45498
macrobid,cvbm,eu,finland,2019,4,77170,77170,1503
macrobid,cvbm,eu,lithuania,2019,4,3150693,3150693,2972877
macrobid,cvbm,eu,latvia,2019,4,183768,183768,147602
macrobid,cvbm,eu,norway,2019,4,191727,191727,0
macrobid,cvbm,eu,sweden,2019,4,62040,62040,15298
macrobid,cvbm,eu,switzerland,2019,4,100566,100566,14556
macrobid,cvbm,eu,macedonia,2019,4,33022,33022,0
macrobid,cvbm,eu,serbia,2019,4,90074,90074,-11727
macrobid,cvbm,eu,bosnia,2019,4,53857,53857,46909
macrobid,cvbm,eu,montenegro,2019,4,174684,174684,0
macrobid,cvbm,eu,czech republic,2019,4,228788,228788,142663
macrobid,cvbm,eu,hungary,2019,4,181351,181351,43885
macrobid,cvbm,eu,slovenia,2019,4,1802963,1802963,1663284
macrobid,cvbm,eu,slovakia,2019,4,352564,352564,242511
macrobid,cvbm,eu,bulgaria,2019,4,517535,517535,512733
macrobid,cvbm,eu,romania,2019,4,506129,506129,479076
macrobid,cvbm,eu,croatia,2019,4,6213,6213,0
macrobid,cvbm,eu,ukraine,2019,5,624805,624805,434104
macrobid,cvbm,eu,kazakhstan,2019,5,370887,370887,261048
macrobid,cvbm,eu,georgia,2019,5,281038,281038,148524
macrobid,cvbm,eu,belarus,2019,5,172001,172001,0
macrobid,cvbm,eu,armenia,2019,5,158369,158369,115952
macrobid,cvbm,eu,israel,2019,5,145439,145439,70209
macrobid,cvbm,eu,palestine,2019,5,132890,132890,7406
macrobid,cvbm,eu,poland,2019,5,172525,172525,49023
macrobid,cvbm,eu,russia,2019,5,271843,271843,113786
macrobid,cvbm,eu,other,2019,5,3961661,3961661,3905701
macrobid,cvbm,eu,france,2019,5,43071,43071,0
macrobid,cvbm,eu,germany,2019,5,175928,175928,155678
macrobid,cvbm,eu,spain,2019,5,26843,26843,16455
macrobid,cvbm,eu,portugal,2019,5,112017,112017,0
macrobid,cvbm,eu,italy,2019,5,471658,471658,426492
macrobid,cvbm,eu,malta,2019,5,2083491,2083491,2039806
macrobid,cvbm,eu,uk,2019,5,94706,94706,0
macrobid,cvbm,eu,ireland,2019,5,18976,18976,0
macrobid,cvbm,eu,austria,2019,5,132718,132718,0
macrobid,cvbm,eu,belgium,2019,5,172136,172136,0
macrobid,cvbm,eu,luxembourg,2019,5,149138,149138,45498
macrobid,cvbm,eu,greece,2019,5,50697,50697,0
macrobid,cvbm,eu,netherlands,2019,5,3180810,3180810,2997655
macrobid,cvbm,eu,denmark,2019,5,298851,298851,297327
macrobid,cvbm,eu,estonia,2019,5,115918,115918,0
macrobid,cvbm,eu,finland,2019,5,46350,46350,7855
macrobid,cvbm,eu,lithuania,2019,5,95503,95503,9668
macrobid,cvbm,eu,latvia,2019,5,21861,21861,409
macrobid,cvbm,eu,norway,2019,5,83436,83436,-23587
macrobid,cvbm,eu,sweden,2019,5,217853,217853,94347
macrobid,cvbm,eu,switzerland,2019,5,59877,59877,0
macrobid,cvbm,eu,macedonia,2019,5,236258,236258,150746
macrobid,cvbm,eu,serbia,2019,5,104614,104614,58232
macrobid,cvbm,eu,bosnia,2019,5,1834953,1834953,1657657
macrobid,cvbm,eu,montenegro,2019,5,447791,447791,287779
macrobid,cvbm,eu,czech republic,2019,5,641809,641809,595765
macrobid,cvbm,eu,hungary,2019,5,660364,660364,510834
macrobid,cvbm,eu,slovenia,2019,5,37027,37027,0
macrobid,cvbm,eu,slovakia,2019,6,731908,731908,632221
macrobid,cvbm,eu,bulgaria,2019,6,269425,269425,196597
macrobid,cvbm,eu,romania,2019,6,118425,118425,30097
macrobid,cvbm,eu,croatia,2019,6,175422,175422,0
macrobid,cvbm,eu,ukraine,2019,6,196607,196607,134787
macrobid,cvbm,eu,kazakhstan,2019,6,203145,203145,41938
macrobid,cvbm,eu,georgia,2019,6,20198,20198,5678
macrobid,cvbm,eu,belarus,2019,6,145474,145474,55325
macrobid,cvbm,eu,armenia,2019,6,200905,200905,109457
macrobid,cvbm,eu,israel,2019,6,3925566,3925566,3850865
macrobid,cvbm,eu,palestine,2019,6,192748,192748,0
macrobid,cvbm,eu,poland,2019,6,280846,280846,160108
macrobid,cvbm,eu,russia,2019,6,112149,112149,6660
macrobid,cvbm,eu,other,2019,6,215198,215198,50082
macrobid,cvbm,eu,france,2019,6,85398,85398,59999
macrobid,cvbm,eu,germany,2019,6,2522036,2522036,2351102
macrobid,cvbm,eu,spain,2019,6,161900,161900,132801
macrobid,cvbm,eu,portugal,2019,6,173813,173813,0
macrobid,cvbm,eu,italy,2019,6,33557,33557,0
macrobid,cvbm,eu,malta,2019,6,35026,35026,0
macrobid,cvbm,eu,uk,2019,6,160938,160938,45498
macrobid,cvbm,eu,ireland,2019,6,108056,108056,893
macrobid,cvbm,eu,austria,2019,6,2410064,2410064,2403614
macrobid,cvbm,eu,belgium,2019,6,348574,348574,251365
macrobid,cvbm,eu,luxembourg,2019,6,88095,88095,0
macrobid,cvbm,eu,greece,2019,6,142199,142199,11563
macrobid,cvbm,eu,netherlands,2019,6,81466,81466,4189
macrobid,cvbm,eu,denmark,2019,6,34562,34562,818
macrobid,cvbm,eu,estonia,2019,6,7599,7599,-35648
macrobid,cvbm,eu,finland,2019,6,273953,273953,95283
macrobid,cvbm,eu,lithuania,2019,6,142176,142176,0
macrobid,cvbm,eu,latvia,2019,6,365291,365291,361067
macrobid,cvbm,eu,norway,2019,6,88167,88167,50637
macrobid,cvbm,eu,sweden,2019,6,1801856,1801856,1752265
macrobid,cvbm,eu,switzerland,2019,6,269383,269383,150275
macrobid,cvbm,eu,macedonia,2019,6,723536,723536,621894
macrobid,cvbm,eu,serbia,2019,6,570195,570195,436160
macrobid,cvbm,eu,bosnia,2019,6,20285,20285,0
macrobid,cvbm,eu,montenegro,2019,7,919260,919260,728234
macrobid,cvbm,eu,czech republic,2019,7,406683,406683,252997
macrobid,cvbm,eu,hungary,2019,7,198422,198422,24759
macrobid,cvbm,eu,slovenia,2019,7,82641,82641,0
macrobid,cvbm,eu,slovakia,2019,7,168659,168659,129342
macrobid,cvbm,eu,bulgaria,2019,7,120915,120915,93316
macrobid,cvbm,eu,romania,2019,7,165982,165982,14489
macrobid,cvbm,eu,croatia,2019,7,78281,78281,36191
macrobid,cvbm,eu,ukraine,2019,7,271402,271402,142757
macrobid,cvbm,eu,kazakhstan,2019,7,4607689,4607689,4535065
macrobid,cvbm,eu,georgia,2019,7,133576,133576,0
macrobid,cvbm,eu,belarus,2019,7,381260,381260,194518
macrobid,cvbm,eu,armenia,2019,7,102864,102864,5093
macrobid,cvbm,eu,israel,2019,7,55674,55674,50082
macrobid,cvbm,eu,palestine,2019,7,800364,800364,711647
macrobid,cvbm,eu,poland,2019,7,2989403,2989403,2849740
macrobid,cvbm,eu,russia,2019,7,26894,26894,0
macrobid,cvbm,eu,other,2019,7,21120,21120,0
macrobid,cvbm,eu,france,2019,7,27460,27460,0
macrobid,cvbm,eu,germany,2019,7,120460,120460,785
macrobid,cvbm,eu,spain,2019,7,82157,82157,45498
macrobid,cvbm,eu,portugal,2019,7,105516,105516,0
macrobid,cvbm,eu,italy,2019,7,3223269,3223269,3203121
macrobid,cvbm,eu,malta,2019,7,304845,304845,172288
macrobid,cvbm,eu,uk,2019,7,51778,51778,0
macrobid,cvbm,eu,ireland,2019,7,118157,118157,18630
macrobid,cvbm,eu,austria,2019,7,156068,156068,9422
macrobid,cvbm,eu,belgium,2019,7,80028,80028,0
macrobid,cvbm,eu,luxembourg,2019,7,137186,137186,-22263
macrobid,cvbm,eu,greece,2019,7,180604,180604,74211
macrobid,cvbm,eu,netherlands,2019,7,125296,125296,0
macrobid,cvbm,eu,denmark,2019,7,273754,273754,208424
macrobid,cvbm,eu,estonia,2019,7,208105,208105,60342
macrobid,cvbm,eu,finland,2019,7,2190746,2190746,2011395
macrobid,cvbm,eu,lithuania,2019,7,487619,487619,316100
macrobid,cvbm,eu,latvia,2019,7,715011,715011,551032
macrobid,cvbm,eu,norway,2019,7,613134,613134,506531
macrobid,cvbm,eu,sweden,2019,7,136751,136751,0
macrobid,cvbm,eu,switzerland,2019,8,1009247,1009247,934076
macrobid,cvbm,eu,macedonia,2019,8,340027,340027,205240
macrobid,cvbm,eu,serbia,2019,8,61636,61636,14483
macrobid,cvbm,eu,bosnia,2019,8,94625,94625,1919
macrobid,cvbm,eu,montenegro,2019,8,202371,202371,86523
macrobid,cvbm,eu,czech republic,2019,8,169230,169230,17655
macrobid,cvbm,eu,hungary,2019,8,90086,90086,2175
macrobid,cvbm,eu,slovenia,2019,8,152523,152523,30210
macrobid,cvbm,eu,slovakia,2019,8,319962,319962,134089
macrobid,cvbm,eu,bulgaria,2019,8,6495685,6495685,6388308
macrobid,cvbm,eu,romania,2019,8,60876,60876,0
macrobid,cvbm,eu,croatia,2019,8,182405,182405,164437
macrobid,cvbm,eu,ukraine,2019,8,108844,108844,10970
macrobid,cvbm,eu,kazakhstan,2019,8,31875,31875,0
macrobid,cvbm,eu,georgia,2019,8,449444,449444,321662
macrobid,cvbm,eu,belarus,2019,8,1481559,1481559,1385822
macrobid,cvbm,eu,armenia,2019,8,149335,149335,0
macrobid,cvbm,eu,israel,2019,8,191656,191656,0
macrobid,cvbm,eu,palestine,2019,8,26905,26905,0
macrobid,cvbm,eu,poland,2019,8,49338,49338,2093
macrobid,cvbm,eu,russia,2019,8,142386,142386,45498
macrobid,cvbm,eu,other,2019,8,118108,118108,893
macrobid,cvbm,eu,france,2019,8,2633829,2633829,2548349
macrobid,cvbm,eu,germany,2019,8,-30852,-30852,-69255
macrobid,cvbm,eu,spain,2019,8,9878,9878,0
macrobid,cvbm,eu,portugal,2019,8,129255,129255,7959
macrobid,cvbm,eu,italy,2019,8,119026,119026,9371
macrobid,cvbm,eu,malta,2019,8,28166,28166,0
macrobid,cvbm,eu,uk,2019,8,159344,159344,-31224
macrobid,cvbm,eu,ireland,2019,8,230690,230690,104078
macrobid,cvbm,eu,austria,2019,8,6392,6392,0
macrobid,cvbm,eu,belgium,2019,8,351031,351031,234110
macrobid,cvbm,eu,luxembourg,2019,8,78474,78474,52747
macrobid,cvbm,eu,greece,2019,8,1515366,1515366,1408319
macrobid,cvbm,eu,netherlands,2019,8,373784,373784,202493
macrobid,cvbm,eu,denmark,2019,8,728847,728847,687391
macrobid,cvbm,eu,estonia,2019,8,535291,535291,504543
macrobid,cvbm,eu,finland,2019,8,82821,82821,0
macrobid,cvbm,eu,lithuania,2019,9,604812,604812,504365
macrobid,cvbm,eu,latvia,2019,9,344469,345893,354012
macrobid,cvbm,eu,norway,2019,9,158899,158899,63526
macrobid,cvbm,eu,sweden,2019,9,147998,147998,3310
macrobid,cvbm,eu,switzerland,2019,9,303196,303196,172640
macrobid,cvbm,eu,macedonia,2019,9,138965,138965,114552
macrobid,cvbm,eu,serbia,2019,9,60159,60159,6084
macrobid,cvbm,eu,bosnia,2019,9,131992,131992,93030
macrobid,cvbm,eu,montenegro,2019,9,75782,75782,34608
macrobid,cvbm,eu,czech republic,2019,9,0,0,4760833
macrobid,cvbm,eu,hungary,2019,9,107028,107028,0
macrobid,cvbm,eu,slovenia,2019,9,313634,313634,126434
macrobid,cvbm,eu,slovakia,2019,9,80168,80168,10456
macrobid,cvbm,eu,bulgaria,2019,9,183328,183328,0
macrobid,cvbm,eu,romania,2019,9,316512,316512,272576
macrobid,cvbm,eu,croatia,2019,9,0,0,1846417
macrobid,cvbm,eu,ukraine,2019,9,185297,185297,0
macrobid,cvbm,eu,kazakhstan,2019,9,1415,1415,0
macrobid,cvbm,eu,georgia,2019,9,113379,113379,0
macrobid,cvbm,eu,belarus,2019,9,8492,8492,2617
macrobid,cvbm,eu,armenia,2019,9,228825,228825,64872
macrobid,cvbm,eu,israel,2019,9,102395,102395,893
macrobid,cvbm,eu,palestine,2019,9,0,0,3048121
macrobid,cvbm,eu,poland,2019,9,185479,185479,160155
macrobid,cvbm,eu,russia,2019,9,40418,40418,0
macrobid,cvbm,eu,other,2019,9,148467,148467,14048
macrobid,cvbm,eu,france,2019,9,98651,98651,28750
macrobid,cvbm,eu,germany,2019,9,90781,90781,818
macrobid,cvbm,eu,spain,2019,9,184156,184156,0
macrobid,cvbm,eu,portugal,2019,9,246759,246759,82475
macrobid,cvbm,eu,italy,2019,9,6842,6842,0
macrobid,cvbm,eu,malta,2019,9,301485,301485,216069
macrobid,cvbm,eu,uk,2019,9,192416,192416,60420
macrobid,cvbm,eu,ireland,2019,9,1783458,1783458,1723323
macrobid,cvbm,eu,austria,2019,9,436715,436715,265658
macrobid,cvbm,eu,belgium,2019,9,593012,593012,468252
macrobid,cvbm,eu,luxembourg,2019,9,576374,604952,609917
macrobid,cvbm,eu,greece,2019,9,47793,47793,21184
macrobid,cvbm,eu,netherlands,2019,10,678470,678470,545066
macrobid,cvbm,eu,denmark,2019,10,442813,442813,256879
macrobid,cvbm,eu,estonia,2019,10,63618,67356,67767
macrobid,cvbm,eu,finland,2019,10,123959,123959,3775
macrobid,cvbm,eu,lithuania,2019,10,346398,346398,175236
macrobid,cvbm,eu,latvia,2019,10,280012,280012,120126
macrobid,cvbm,eu,norway,2019,10,85851,85851,6828
macrobid,cvbm,eu,sweden,2019,10,95420,111016,153236
macrobid,cvbm,eu,switzerland,2019,10,186349,186349,116711
macrobid,cvbm,eu,macedonia,2019,10,0,0,4772504
macrobid,cvbm,eu,serbia,2019,10,27292,27292,0
macrobid,cvbm,eu,bosnia,2019,10,269349,269349,157308
macrobid,cvbm,eu,montenegro,2019,10,42342,42342,10336
macrobid,cvbm,eu,czech republic,2019,10,150947,150947,0
macrobid,cvbm,eu,hungary,2019,10,449701,449701,262576
macrobid,cvbm,eu,slovenia,2019,10,0,0,1808812
macrobid,cvbm,eu,slovakia,2019,10,127816,127816,0
macrobid,cvbm,eu,bulgaria,2019,10,69499,69499,0
macrobid,cvbm,eu,romania,2019,10,181138,181138,0
macrobid,cvbm,eu,croatia,2019,10,34210,34210,0
macrobid,cvbm,eu,ukraine,2019,10,164715,164715,68959
macrobid,cvbm,eu,kazakhstan,2019,10,141975,141975,2231
macrobid,cvbm,eu,georgia,2019,10,3285852,3285852,3217582
macrobid,cvbm,eu,belarus,2019,10,351600,351600,246939
macrobid,cvbm,eu,armenia,2019,10,0,0,-300000
macrobid,cvbm,eu,israel,2019,10,41975,41975,14048
macrobid,cvbm,eu,palestine,2019,10,169449,169449,43660
macrobid,cvbm,eu,poland,2019,10,184479,184479,818
macrobid,cvbm,eu,russia,2019,10,193157,193157,0
macrobid,cvbm,eu,other,2019,10,292027,292027,114259
macrobid,cvbm,eu,france,2019,10,14575,14575,3179
macrobid,cvbm,eu,germany,2019,10,357550,357550,227432
macrobid,cvbm,eu,spain,2019,10,114324,114324,69295
macrobid,cvbm,eu,portugal,2019,10,2081076,2081076,1929660
macrobid,cvbm,eu,italy,2019,10,422696,422696,316499
macrobid,cvbm,eu,malta,2019,10,457732,457732,426841
macrobid,cvbm,eu,uk,2019,10,818054,818054,643199
macrobid,cvbm,eu,ireland,2019,10,154371,154371,0
macrobid,cvbm,eu,austria,2019,11,35192,377529,576839
macrobid,cvbm,eu,belgium,2019,11,279243,279243,261196
macrobid,cvbm,eu,luxembourg,2019,11,91642,91642,67308
macrobid,cvbm,eu,greece,2019,11,106551,106551,2714
macrobid,cvbm,eu,netherlands,2019,11,316314,316314,186452
macrobid,cvbm,eu,denmark,2019,11,251463,251463,112816
macrobid,cvbm,eu,estonia,2019,11,127245,127245,7571
macrobid,cvbm,eu,finland,2019,11,267814,267814,100419
macrobid,cvbm,eu,lithuania,2019,11,127916,127916,102998
macrobid,cvbm,eu,latvia,2019,11,2036310,2835493,4772504
macrobid,cvbm,eu,norway,2019,11,32595,32595,0
macrobid,cvbm,eu,sweden,2019,11,266358,266358,160888
macrobid,cvbm,eu,switzerland,2019,11,64448,64448,10459
macrobid,cvbm,eu,macedonia,2019,11,155902,155902,0
macrobid,cvbm,eu,serbia,2019,11,44981,222416,262576
macrobid,cvbm,eu,bosnia,2019,11,927274,1609390,1896477
macrobid,cvbm,eu,montenegro,2019,11,44,44,0
macrobid,cvbm,eu,czech republic,2019,11,178879,178879,21000
macrobid,cvbm,eu,hungary,2019,11,164499,164499,0
macrobid,cvbm,eu,slovenia,2019,11,144245,144245,0
macrobid,cvbm,eu,slovakia,2019,11,48447,61297,71189
macrobid,cvbm,eu,bulgaria,2019,11,32604,32604,2678
macrobid,cvbm,eu,romania,2019,11,962873,3086098,3344833
macrobid,cvbm,eu,croatia,2019,11,98325,154469,190087
macrobid,cvbm,eu,ukraine,2019,11,0,0,-300000
macrobid,cvbm,eu,kazakhstan,2019,11,69488,69488,14048
macrobid,cvbm,eu,georgia,2019,11,190512,190512,60336
macrobid,cvbm,eu,belarus,2019,11,38541,38541,818
macrobid,cvbm,eu,armenia,2019,11,7690,7690,0
macrobid,cvbm,eu,israel,2019,11,211042,213660,214065
macrobid,cvbm,eu,palestine,2019,11,186717,186717,0
macrobid,cvbm,eu,poland,2019,11,134283,173062,244784
macrobid,cvbm,eu,russia,2019,11,169234,169234,68891
macrobid,cvbm,eu,other,2019,11,551183,853105,1876550
macrobid,cvbm,eu,france,2019,11,239564,293404,304094
macrobid,cvbm,eu,germany,2019,11,371874,378091,445216
macrobid,cvbm,eu,spain,2019,11,328234,553402,666505
macrobid,cvbm,eu,portugal,2019,11,115616,115616,0
macrobid,cvbm,eu,italy,2019,12,336394,549949,598563
macrobid,cvbm,eu,malta,2019,12,346727,346727,265247
macrobid,cvbm,eu,uk,2019,12,86849,86849,69490
macrobid,cvbm,eu,ireland,2019,12,14736,14736,5599
macrobid,cvbm,eu,austria,2019,12,170851,176812,189340
macrobid,cvbm,eu,belgium,2019,12,63592,67465,108745
macrobid,cvbm,eu,luxembourg,2019,12,172502,172502,8407
macrobid,cvbm,eu,greece,2019,12,147352,147352,112706
macrobid,cvbm,eu,netherlands,2019,12,213980,213980,97447
macrobid,cvbm,eu,denmark,2019,12,3695581,3849806,4393435
macrobid,cvbm,eu,estonia,2019,12,129070,129070,0
macrobid,cvbm,eu,finland,2019,12,239997,253099,256179
macrobid,cvbm,eu,lithuania,2019,12,71018,71018,12565
macrobid,cvbm,eu,latvia,2019,12,161649,161649,7008
macrobid,cvbm,eu,norway,2019,12,287034,287034,256548
macrobid,cvbm,eu,sweden,2019,12,1419074,1557799,1685732
macrobid,cvbm,eu,switzerland,2019,12,83235,83235,0
macrobid,cvbm,eu,macedonia,2019,12,161820,161820,0
macrobid,cvbm,eu,serbia,2019,12,176466,176466,0
macrobid,cvbm,eu,bosnia,2019,12,140671,140671,2617
macrobid,cvbm,eu,montenegro,2019,12,256429,256429,71300
macrobid,cvbm,eu,czech republic,2019,12,3119,3119,2678
macrobid,cvbm,eu,hungary,2019,12,216581,3361466,3514388
macrobid,cvbm,eu,slovenia,2019,12,319601,319601,255995
macrobid,cvbm,eu,slovakia,2019,12,0,0,-300000
macrobid,cvbm,eu,bulgaria,2019,12,86654,86654,14048
macrobid,cvbm,eu,romania,2019,12,73379,73893,73983
macrobid,cvbm,eu,croatia,2019,12,154564,154564,818
macrobid,cvbm,eu,ukraine,2019,12,141244,141244,0
macrobid,cvbm,eu,kazakhstan,2019,12,130969,137974,181544
macrobid,cvbm,eu,georgia,2019,12,173007,173007,0
macrobid,cvbm,eu,belarus,2019,12,478488,478488,290443
macrobid,cvbm,eu,armenia,2019,12,186749,186749,69431
macrobid,cvbm,eu,israel,2019,12,768965,1382423,1814589
macrobid,cvbm,eu,palestine,2019,12,182789,295783,313011
macrobid,cvbm,eu,poland,2019,12,353158,420346,460824
macrobid,cvbm,eu,russia,2019,12,148776,364624,684839
macrobid,cvbm,eu,other,2019,12,85667,85667,0
bufferin,oncology,eu,france,2019,1,754031,754031,741824
bufferin,oncology,eu,germany,2019,1,534469,534469,447062
bufferin,oncology,eu,spain,2019,1,307022,307022,127006
bufferin,oncology,eu,portugal,2019,1,91149,91149,26578
bufferin,oncology,eu,italy,2019,1,505970,505970,361253
bufferin,oncology,eu,malta,2019,1,522772,522772,428942
bufferin,oncology,eu,uk,2019,1,12254594,12254594,12182220
bufferin,oncology,eu,ireland,2019,1,1573586,1573586,1515297
bufferin,oncology,eu,austria,2019,1,121568,121568,0
bufferin,oncology,eu,belgium,2019,1,221093,221093,146657
bufferin,oncology,eu,luxembourg,2019,1,674475,674475,583903
bufferin,oncology,eu,greece,2019,1,202968,202968,66536
bufferin,oncology,eu,netherlands,2019,1,857157,857157,767526
bufferin,oncology,eu,denmark,2019,1,11841,11841,0
bufferin,oncology,eu,estonia,2019,1,104383,104383,0
bufferin,oncology,eu,finland,2019,1,142677,142677,42691
bufferin,oncology,eu,lithuania,2019,1,1462691,1462691,1367629
bufferin,oncology,eu,latvia,2019,1,222276,222276,176164
bufferin,oncology,eu,norway,2019,1,11114,11114,0
bufferin,oncology,eu,sweden,2019,1,1217831,1217831,1148148
bufferin,oncology,eu,switzerland,2019,1,64153,64153,-96995
bufferin,oncology,eu,macedonia,2019,1,111497,111497,105077
bufferin,oncology,eu,serbia,2019,1,20223,20223,-78637
bufferin,oncology,eu,bosnia,2019,1,508574,508574,357441
bufferin,oncology,eu,montenegro,2019,1,376134,376134,194696
bufferin,oncology,eu,czech republic,2019,1,279433,279433,146647
bufferin,oncology,eu,hungary,2019,1,1236590,1236590,1157387
bufferin,oncology,eu,slovenia,2019,1,-378218,-378218,-467266
bufferin,oncology,eu,slovakia,2019,1,954148,954148,821865
bufferin,oncology,eu,bulgaria,2019,1,510007,510007,435188
bufferin,oncology,eu,romania,2019,2,828399,828399,689854
bufferin,oncology,eu,croatia,2019,2,565128,565128,535062
bufferin,oncology,eu,ukraine,2019,2,203155,203155,124068
bufferin,oncology,eu,kazakhstan,2019,2,210643,210643,24325
bufferin,oncology,eu,georgia,2019,2,311321,311321,169197
bufferin,oncology,eu,belarus,2019,2,624982,624982,497628
bufferin,oncology,eu,armenia,2019,2,11554706,11554706,11408048
bufferin,oncology,eu,israel,2019,2,1258988,1258988,1226330
bufferin,oncology,eu,palestine,2019,2,145529,145529,0
